claim_ID,insured_amount,claim_amount,coverage_type,months_since_policy_start,province,claim_hour,previous_claim_count,sales_channel,customer_seniority_years,risk_zone
9537,1601000,585000,Liability,7,CABA,1,1,Broker,7.3,Low
9538,2509000,322000,Liability,3,Mendoza,20,2,Online,6.4,Low
9539,1355000,109000,Flood,20,Santa Fe,3,1,Branch,15,Low
9540,1849000,85000,Theft,26,Buenos Aires,16,3,Online,6.9,Low
9541,2164000,373000,Theft,17,Santa Fe,5,2,Branch,4.7,Low
9542,1713000,549000,Fire,22,Santa Fe,0,1,Call Center,0.9,Low
9543,2392000,272000,Theft,22,Mendoza,18,1,Branch,0.4,Low
9544,1716000,266000,Fire,3,Buenos Aires,18,4,Branch,15.8,Low
9545,2704000,343000,Fire,5,CABA,0,1,Broker,7,Low
9546,1937000,220000,Fire,0,Santa Fe,11,1,Broker,13.4,Medium
9547,2336000,46000,Liability,96,Santa Fe,4,2,Online,0,Medium
9548,2373000,404000,Liability,5,Buenos Aires,7,0,Online,10.3,High
9549,1686000,239000,Glass,40,Mendoza,11,2,Branch,3.3,Low
9550,973000,405000,Theft,36,Buenos Aires,23,1,Branch,6.3,Medium
9551,2180000,224000,Theft,29,Buenos Aires,11,0,Broker,1,Medium
9552,2036000,312000,Fire,14,Cordoba,16,3,Broker,2,Low
9553,2278000,385000,Liability,21,CABA,9,1,Call Center,11,Medium
9554,1887000,407000,Fire,4,Mendoza,3,2,Online,2.2,Low
9555,1785000,323000,Theft,2,Santa Fe,1,1,Call Center,8.5,Low
9556,3004000,318000,Fire,10,Mendoza,6,1,Broker,0.8,Low
9557,1264000,362000,Glass,41,Mendoza,5,3,Branch,0.6,Low
9558,2367000,346000,Liability,19,Buenos Aires,0,0,Broker,7.9,Low
9559,1713000,171000,Liability,34,Santa Fe,17,3,Online,3.1,Medium
9560,1832000,173000,Fire,53,Santa Fe,5,2,Call Center,0.7,Medium
9561,1841000,89000,Liability,19,Cordoba,15,0,Call Center,0.5,Low
9562,1598000,377000,Liability,10,Santa Fe,7,1,Call Center,2.2,Low
9563,2286000,260000,Fire,46,Cordoba,20,0,Online,14.3,Low
9564,2695000,382000,Theft,6,Buenos Aires,0,3,Broker,10.6,Medium
9565,2235000,340000,Fire,0,CABA,12,5,Broker,2.2,High
9566,2052000,200000,Liability,1,Mendoza,3,1,Online,1.4,High
9567,1507000,288000,Fire,20,Mendoza,5,1,Call Center,0.6,Low
9568,2258000,255000,Fire,53,Santa Fe,11,2,Branch,4.6,Low
9569,3078000,239000,Fire,19,Santa Fe,19,1,Call Center,1.3,Medium
9570,1810000,392000,Theft,12,Mendoza,19,0,Broker,9.7,Low
9571,1812000,551000,Fire,20,CABA,20,0,Call Center,0.3,Medium
9572,1719000,412000,Glass,26,CABA,17,3,Call Center,0.5,Medium
9573,1755000,297000,Fire,34,CABA,23,3,Broker,0.6,High
9574,627000,426000,Fire,10,Santa Fe,1,0,Broker,0.5,Low
9575,2203000,471000,Liability,11,Santa Fe,7,1,Branch,10,Low
9576,1577000,161000,Flood,0,CABA,8,1,Broker,4.7,High
9577,1195000,422000,Glass,25,Mendoza,16,1,Branch,3.3,Medium
9578,2377000,377000,Fire,35,Cordoba,3,2,Broker,9.4,Medium
9579,1459000,419000,Fire,17,Mendoza,14,0,Online,3.6,High
9580,1831000,381000,Theft,11,Cordoba,4,1,Online,16.3,Medium
9581,2733000,277000,Fire,9,CABA,18,2,Online,0.6,High
9582,1295000,503000,Theft,24,Santa Fe,12,0,Call Center,3.4,High
9583,1234000,334000,Theft,9,CABA,4,2,Branch,16.9,Medium
9584,2135000,257000,Liability,21,Buenos Aires,19,2,Call Center,0.3,Low
9585,2575000,351000,Flood,62,Santa Fe,2,0,Branch,7.7,Medium
9586,1213000,397000,Fire,9,Cordoba,10,2,Call Center,6.7,Low
9587,2204000,309000,Liability,1,Santa Fe,3,3,Branch,9.9,Low
9588,2290000,339000,Theft,49,CABA,20,4,Online,9.4,Medium
9589,970000,309000,Theft,7,Cordoba,0,1,Broker,5.2,High
9590,2399000,234000,Liability,107,Buenos Aires,19,1,Call Center,0.9,High
9591,2438000,218000,Flood,44,Mendoza,14,0,Broker,0.4,High
9592,1844000,160000,Glass,13,Buenos Aires,19,1,Call Center,6,Low
9593,2626000,452000,Liability,23,Mendoza,19,1,Online,2.2,Medium
9594,2568000,278000,Theft,7,Santa Fe,17,1,Call Center,20,High
9595,2052000,-43000,Theft,2,CABA,1,4,Branch,0.5,Low
9596,1774000,340000,Glass,17,CABA,0,4,Call Center,6.1,Medium
9597,1514000,338000,Fire,13,Mendoza,2,2,Broker,6.7,Low
9598,1981000,113000,Liability,84,CABA,23,4,Online,1.7,Low
9599,2285000,217000,Theft,21,Santa Fe,14,3,Branch,15.9,High
9600,1838000,212000,Liability,32,Buenos Aires,18,1,Branch,5.6,Low
9601,901000,226000,Fire,3,Santa Fe,11,0,Broker,5.5,Medium
9602,2634000,421000,Liability,30,Santa Fe,10,1,Call Center,3,Low
9603,2095000,285000,Liability,1,Buenos Aires,10,1,Branch,1.1,Medium
9604,1810000,257000,Fire,22,Cordoba,19,0,Online,3,Medium
9605,2429000,412000,Theft,43,Cordoba,17,0,Call Center,4.9,Low
9606,2762000,350000,Liability,15,Mendoza,0,1,Online,0.1,Medium
9607,599000,126000,Flood,5,Mendoza,9,0,Online,2.6,Medium
9608,2217000,238000,Fire,14,Cordoba,8,1,Call Center,6.9,Medium
9609,1287000,332000,Fire,44,Cordoba,19,1,Branch,10.3,Low
9610,2250000,207000,Fire,30,Santa Fe,17,1,Online,6.4,Low
9611,2064000,503000,Flood,22,CABA,4,1,Online,7.8,Medium
9612,2318000,311000,Glass,28,Mendoza,17,3,Call Center,7.8,Medium
9613,1750000,225000,Liability,43,CABA,21,2,Call Center,1.1,Medium
9614,1063000,188000,Fire,3,Buenos Aires,10,1,Call Center,22.8,Medium
9615,1775000,393000,Theft,44,Cordoba,12,2,Call Center,1.6,Medium
9616,2203000,235000,Liability,39,Santa Fe,15,1,Online,7.8,Low
9617,2508000,338000,Glass,15,Buenos Aires,1,1,Call Center,0.7,Medium
9618,1414000,185000,Theft,12,Mendoza,4,2,Call Center,2.9,Low
9619,2514000,307000,Flood,64,Santa Fe,18,2,Online,4.3,High
9620,1676000,236000,Fire,41,Buenos Aires,20,2,Call Center,50.6,Low
9621,2181000,268000,Theft,107,Buenos Aires,8,2,Call Center,5,Low
9622,1745000,220000,Glass,24,CABA,11,2,Broker,1.8,Low
9623,2091000,403000,Liability,0,Cordoba,16,0,Branch,8.9,Medium
9624,2446000,251000,Glass,4,Santa Fe,7,2,Broker,0.8,High
9625,1386000,286000,Flood,41,Santa Fe,2,0,Broker,11.6,Medium
9626,1660000,290000,Theft,24,Santa Fe,7,4,Call Center,2.1,Low
9627,2092000,461000,Fire,5,Buenos Aires,23,0,Broker,3.1,High
9628,3201000,389000,Liability,0,Cordoba,15,4,Call Center,2.7,Low
9629,1568000,379000,Liability,7,Santa Fe,9,3,Broker,0.8,Medium
9630,3020000,142000,Glass,3,Buenos Aires,17,0,Online,3,Medium
9631,3002000,234000,Theft,50,Cordoba,18,1,Broker,1,Medium
9632,1951000,419000,Glass,51,Buenos Aires,1,2,Online,7.4,Medium
9633,1851000,183000,Flood,44,Santa Fe,12,2,Online,2.3,High
9634,1654000,308000,Liability,2,CABA,22,3,Online,4.6,Low
9635,1966000,193000,Liability,3,Santa Fe,5,2,Branch,13.2,Medium
9636,1297000,204000,Liability,3,Mendoza,14,1,Broker,5.2,High
9637,1962000,468000,Theft,7,Mendoza,15,3,Call Center,4.1,Low
9638,2748000,372000,Flood,1,CABA,9,0,Branch,19.7,Low
9639,1694000,398000,Liability,95,Santa Fe,12,0,Broker,0.7,Low
9640,1880000,378000,Glass,46,Santa Fe,3,3,Branch,3.1,Low
9641,1149000,286000,Theft,1,Cordoba,10,3,Call Center,2.1,Low
9642,2187000,231000,Liability,3,Mendoza,15,3,Broker,1.5,Medium
9643,2132000,260000,Liability,7,CABA,10,3,Branch,6.3,High
9644,2032000,281000,Liability,35,Cordoba,12,1,Broker,3.8,Low
9645,1892000,478000,Theft,30,Buenos Aires,15,2,Branch,17.3,Low
9646,1854000,166000,Theft,23,Buenos Aires,10,3,Broker,1.1,Low
9647,2251000,245000,Fire,58,Cordoba,8,2,Broker,1.4,Low
9648,1986000,209000,Theft,0,CABA,15,2,Call Center,5.8,Medium
9649,2157000,406000,Fire,4,Cordoba,16,0,Branch,5.2,High
9650,2107000,485000,Theft,5,CABA,16,1,Broker,7,High
9651,2562000,331000,Glass,1,Santa Fe,8,0,Online,3.7,High
9652,2338000,339000,Flood,23,Buenos Aires,20,1,Branch,15.5,Low
9653,2096000,309000,Liability,5,Buenos Aires,4,2,Broker,9.2,High
9654,2759000,344000,Fire,15,Cordoba,0,2,Branch,4,Low
9655,2210000,377000,Theft,27,Mendoza,1,1,Online,14.3,Medium
9656,2652000,343000,Liability,21,Cordoba,18,2,Online,3.4,Medium
9657,2303000,350000,Theft,8,Santa Fe,13,1,Broker,0.1,High
9658,1079000,378000,Fire,12,Cordoba,7,1,Call Center,4.2,Medium
9659,2652000,122000,Fire,9,CABA,3,4,Broker,6.4,Medium
9660,2068000,300000,Theft,45,Santa Fe,16,1,Broker,2.5,Medium
9661,1974000,331000,Fire,13,Buenos Aires,7,2,Broker,9.3,Low
9662,2141000,342000,Fire,1,CABA,16,2,Call Center,0.6,Medium
9663,1828000,283000,Glass,23,Cordoba,17,0,Call Center,3.7,Low
9664,2114000,316000,Glass,5,Mendoza,7,1,Branch,9.3,Low
9665,1704000,228000,Fire,9,Mendoza,13,1,Call Center,0.1,Low
9666,2637000,123000,Theft,9,CABA,12,0,Broker,5.4,Medium
9667,1943000,398000,Theft,1,Cordoba,23,2,Call Center,0.1,High
9668,1809000,187000,Fire,72,Mendoza,16,1,Branch,1.2,Medium
9669,1538000,284000,Liability,19,CABA,1,1,Branch,3.7,High
9670,2134000,225000,Theft,4,Mendoza,7,2,Call Center,3.8,Low
9671,2094000,459000,Theft,19,CABA,10,1,Branch,8.9,Medium
9672,2194000,292000,Fire,14,CABA,3,1,Call Center,2.9,Low
9673,1486000,269000,Theft,10,Cordoba,2,1,Online,1.7,Medium
9674,1199000,375000,Glass,15,Mendoza,7,1,Call Center,4.3,Low
9675,2313000,516000,Glass,26,CABA,6,1,Call Center,3.9,Medium
9676,2742000,341000,Flood,5,Buenos Aires,23,1,Branch,0.4,Low
9677,1487000,262000,Liability,18,CABA,19,1,Broker,5.3,Medium
9678,2795000,370000,Liability,40,CABA,15,1,Broker,0.5,Low
9679,2142000,143000,Fire,6,Santa Fe,9,1,Call Center,7.7,Low
9680,1996000,305000,Liability,17,CABA,4,3,Call Center,0.5,Low
9681,1801000,499000,Flood,80,Cordoba,22,0,Call Center,1.4,High
9682,1308000,316000,Fire,38,Cordoba,5,1,Broker,1.7,Medium
9683,2494000,311000,Theft,21,CABA,2,1,Branch,2,Medium
9684,1612000,302000,Fire,33,Cordoba,7,2,Broker,2.2,Medium
9685,1610000,260000,Glass,17,CABA,10,1,Branch,8.4,High
9686,2496000,331000,Liability,103,Cordoba,17,1,Call Center,2.8,Medium
9687,1059000,378000,Glass,4,Buenos Aires,16,1,Online,0.4,Low
9688,1238000,267000,Fire,30,CABA,21,3,Branch,3.2,Medium
9689,1991000,51000,Flood,0,CABA,12,2,Broker,0.2,Medium
9690,2147000,347000,Fire,3,Buenos Aires,13,2,Call Center,3.3,High
9691,2242000,513000,Fire,30,Cordoba,9,3,Broker,2.4,Medium
9692,1849000,262000,Fire,34,Cordoba,16,0,Branch,2.9,Medium
9693,3265000,153000,Fire,0,Mendoza,16,2,Branch,2.2,Low
9694,1886000,368000,Fire,9,Buenos Aires,10,0,Call Center,0.5,High
9695,1885000,474000,Theft,3,Buenos Aires,16,1,Broker,14.3,Low
9696,1602000,353000,Glass,53,Santa Fe,8,3,Branch,3.5,Low
9697,2062000,472000,Glass,14,Cordoba,18,2,Broker,4.4,Medium
9698,2307000,379000,Liability,14,CABA,1,0,Broker,3.5,High
9699,2602000,371000,Fire,41,Buenos Aires,2,2,Call Center,1.6,Low
9700,1255000,248000,Fire,28,Santa Fe,17,2,Call Center,13.3,Medium
9701,1877000,329000,Theft,61,Cordoba,15,2,Broker,9.7,Low
9702,2223000,297000,Glass,66,CABA,1,2,Online,4.1,Medium
9703,2294000,294000,Liability,9,Santa Fe,16,2,Call Center,4,Medium
9704,2003000,275000,Liability,25,Buenos Aires,3,0,Call Center,1.9,Medium
9705,2271000,323000,Fire,18,CABA,20,1,Branch,6.7,High
9706,1596000,170000,Theft,21,CABA,19,1,Branch,8.9,Low
9707,2779000,381000,Liability,23,Mendoza,16,1,Branch,1.6,Low
9708,2496000,212000,Liability,1,Santa Fe,17,2,Call Center,6.2,High
9709,1328000,275000,Fire,54,CABA,18,2,Call Center,6.5,Medium
9710,1462000,333000,Fire,3,Buenos Aires,16,1,Online,4.7,Medium
9711,1477000,207000,Flood,13,CABA,9,1,Broker,4.8,Medium
9712,2339000,103000,Theft,8,Mendoza,2,2,Broker,2.9,High
9713,1358000,262000,Liability,19,Mendoza,5,2,Broker,3.2,Medium
9714,1834000,157000,Theft,78,CABA,17,1,Broker,2,Medium
9715,2227000,371000,Liability,12,Cordoba,6,0,Call Center,1.4,Medium
9716,1967000,185000,Theft,22,CABA,15,3,Call Center,5.9,Medium
9717,2129000,449000,Fire,3,Mendoza,5,0,Online,0.1,High
9718,1467000,299000,Theft,14,Mendoza,21,3,Call Center,3.9,Low
9719,2297000,306000,Theft,59,Buenos Aires,12,1,Broker,7.9,Medium
9720,1693000,102000,Theft,64,Buenos Aires,16,1,Call Center,4,High
9721,1838000,314000,Fire,18,Cordoba,9,1,Broker,3.3,High
9722,2119000,292000,Liability,35,Buenos Aires,1,1,Online,8.5,Medium
9723,2052000,170000,Theft,0,CABA,19,2,Branch,1.6,Low
9724,2012000,309000,Fire,18,CABA,2,1,Call Center,3.2,Low
9725,1625000,260000,Glass,31,Mendoza,18,0,Broker,6.5,Medium
9726,1850000,278000,Liability,9,CABA,10,2,Online,8.4,Low
9727,2001000,303000,Glass,55,Mendoza,9,1,Call Center,5.1,Low
9728,1312000,253000,Liability,36,CABA,3,0,Online,9.5,Medium
9729,1769000,325000,Fire,35,CABA,5,1,Broker,6.9,Medium
9730,2194000,291000,Glass,0,CABA,22,1,Online,0.3,Low
9731,1361000,347000,Fire,4,CABA,10,2,Branch,2.4,High
9732,2578000,247000,Liability,30,Buenos Aires,2,4,Call Center,2,Low
9733,2635000,194000,Fire,19,Buenos Aires,15,2,Call Center,9.3,Low
9734,1377000,229000,Liability,20,Mendoza,0,2,Branch,1.4,Medium
9735,2679000,444000,Glass,0,Santa Fe,16,1,Broker,3.9,High
9736,1928000,396000,Theft,14,CABA,2,1,Broker,2.2,Medium
9737,2209000,421000,Theft,37,Mendoza,16,4,Broker,2.2,Medium
9738,1752000,428000,Flood,26,Mendoza,9,1,Branch,0.5,Medium
9739,2462000,253000,Fire,20,CABA,4,2,Branch,2.1,Low
9740,2203000,330000,Theft,28,CABA,18,1,Branch,7.3,Low
9741,1593000,308000,Flood,45,Mendoza,19,3,Broker,3,Low
9742,1417000,366000,Liability,45,Mendoza,4,2,Call Center,2.2,Medium
9743,1270000,271000,Theft,14,Buenos Aires,2,3,Branch,0.6,Low
9744,2094000,309000,Liability,8,Buenos Aires,6,0,Online,14.3,Medium
9745,2286000,307000,Theft,10,CABA,15,4,Broker,6.2,Medium
9746,2325000,353000,Fire,17,Mendoza,18,1,Call Center,6.8,Medium
9747,1941000,366000,Fire,2,CABA,14,1,Branch,4.9,High
9748,1422000,309000,Theft,21,Cordoba,18,2,Branch,4.1,Medium
9749,1659000,312000,Theft,14,CABA,10,1,Call Center,0.4,Low
9750,2576000,323000,Theft,34,CABA,15,1,Call Center,8.4,High
9751,1758000,465000,Theft,7,Mendoza,8,2,Call Center,1.1,Low
9752,2072000,127000,Fire,1,Mendoza,20,2,Online,2.3,High
9753,1462000,203000,Fire,53,Buenos Aires,19,1,Broker,1.1,Medium
9754,2168000,367000,Theft,1,Santa Fe,11,1,Broker,0.6,Medium
9755,1771000,327000,Theft,62,CABA,11,3,Broker,5.1,High
9756,2523000,326000,Theft,16,Buenos Aires,13,0,Broker,3.2,Medium
9757,2387000,367000,Liability,1,Cordoba,6,0,Online,10,Medium
9758,1752000,321000,Theft,3,CABA,1,1,Call Center,2.1,Medium
9759,1937000,244000,Fire,18,Santa Fe,20,4,Online,2.6,Medium
9760,1724000,363000,Glass,0,Cordoba,18,2,Branch,0.7,Low
9761,1290000,302000,Fire,59,CABA,23,3,Broker,6.4,High
9762,1571000,255000,Flood,38,Mendoza,18,1,Call Center,6.4,Low
9763,2099000,369000,Flood,16,Santa Fe,18,1,Branch,6,High
9764,2163000,365000,Liability,62,Mendoza,13,1,Online,9.5,Low
9765,2074000,321000,Theft,7,Cordoba,18,0,Call Center,3.9,Medium
9766,1849000,472000,Glass,46,Buenos Aires,5,0,Broker,2.1,Medium
9767,2467000,433000,Glass,39,Mendoza,13,3,Broker,7.2,Low
9768,2032000,400000,Liability,20,Santa Fe,22,2,Call Center,4.9,Medium
9769,2352000,557000,Fire,9,Mendoza,13,1,Broker,3.3,Medium
9770,1113000,285000,Fire,19,Buenos Aires,15,0,Online,4.1,Medium
9771,500000,254000,Fire,75,CABA,6,2,Online,6.1,Medium
9772,2142000,386000,Fire,2,Buenos Aires,16,3,Branch,3.1,Low
9773,1288000,275000,Fire,5,Cordoba,7,2,Broker,9.2,Medium
9774,1894000,301000,Theft,24,CABA,5,4,Branch,0.4,High
9775,1849000,201000,Theft,27,Mendoza,6,2,Branch,0.1,Low
9776,2794000,361000,Liability,4,Mendoza,10,2,Broker,6.1,Medium
9777,2200000,153000,Fire,39,Buenos Aires,20,1,Branch,5,Medium
9778,2083000,290000,Fire,63,CABA,6,2,Call Center,5.5,Low
9779,2418000,298000,Liability,1,Buenos Aires,13,2,Call Center,0.4,High
9780,2184000,256000,Theft,87,CABA,16,3,Call Center,0.7,High
9781,1771000,124000,Liability,7,Buenos Aires,0,1,Online,0.4,High
9782,2536000,124000,Theft,8,Santa Fe,9,0,Call Center,1.7,High
9783,1445000,225000,Glass,1,Santa Fe,7,2,Broker,3.3,Medium
9784,2162000,354000,Liability,16,CABA,15,1,Online,1.2,Medium
9785,1226000,329000,Liability,74,CABA,5,2,Broker,6.1,High
9786,2102000,298000,Fire,4,Buenos Aires,1,3,Call Center,8.2,Low
9787,2096000,212000,Glass,20,Santa Fe,5,2,Branch,2,Low
9788,2838000,334000,Theft,7,Buenos Aires,13,0,Broker,2.7,Medium
9789,1218000,120000,Fire,0,Mendoza,11,4,Broker,0.7,Low
9790,1700000,60000,Glass,104,CABA,19,0,Broker,0.4,Low
9791,2411000,276000,Theft,30,Santa Fe,18,5,Broker,1.3,Medium
9792,2168000,245000,Fire,31,Mendoza,12,1,Call Center,17.2,Medium
9793,2090000,401000,Glass,26,CABA,13,1,Broker,1.6,Medium
9794,1522000,316000,Theft,3,Santa Fe,15,2,Broker,0.9,High
9795,1705000,465000,Glass,5,Mendoza,8,1,Call Center,2.6,Medium
9796,2623000,245000,Glass,11,Buenos Aires,19,3,Online,4.6,High
9797,1974000,349000,Fire,129,Buenos Aires,9,3,Branch,7.5,Low
9798,2188000,275000,Liability,26,Santa Fe,21,2,Call Center,5.8,Medium
9799,1942000,438000,Theft,14,Cordoba,9,2,Broker,9.3,High
9800,1408000,280000,Theft,15,Cordoba,11,2,Branch,0.8,Medium
9801,2467000,385000,Fire,61,CABA,11,0,Online,2.8,High
9802,2252000,192000,Liability,5,CABA,18,4,Online,0.9,High
9803,3153000,258000,Glass,9,Mendoza,15,4,Call Center,0.4,Medium
9804,1492000,292000,Flood,11,Mendoza,12,2,Broker,0.1,Medium
9805,2411000,426000,Theft,54,Buenos Aires,12,0,Call Center,3.5,High
9806,1344000,80000,Fire,35,Cordoba,5,1,Online,2.3,Medium
9807,2079000,267000,Theft,21,CABA,7,2,Online,1.3,Medium
9808,2488000,263000,Fire,9,Cordoba,14,2,Online,8.7,Medium
9809,964000,92000,Theft,5,Mendoza,17,1,Call Center,7.1,Low
9810,1898000,254000,Flood,9,Cordoba,21,1,Branch,10.2,Medium
9811,1718000,146000,Fire,63,Buenos Aires,21,0,Online,11.1,Medium
9812,1649000,67000,Theft,57,CABA,20,4,Broker,6.8,Low
9813,2193000,274000,Liability,13,Buenos Aires,13,0,Online,8.7,Medium
9814,2560000,270000,Fire,9,CABA,4,0,Branch,8.8,Low
9815,1933000,276000,Theft,51,Buenos Aires,11,0,Broker,13.2,Medium
9816,2103000,325000,Flood,14,Mendoza,7,1,Broker,4.1,Medium
9817,2057000,212000,Fire,0,Santa Fe,18,4,Branch,6.2,Medium
9818,2001000,479000,Liability,10,Buenos Aires,17,2,Online,6.1,Medium
9819,1455000,297000,Fire,22,Buenos Aires,8,3,Branch,0.3,High
9820,2554000,429000,Liability,69,Cordoba,18,2,Online,1.3,Medium
9821,2148000,132000,Fire,13,Mendoza,23,1,Call Center,1,High
9822,2197000,217000,Fire,6,Santa Fe,17,2,Call Center,0.9,High
9823,1597000,369000,Fire,11,Santa Fe,14,5,Online,2.1,Low
9824,1770000,277000,Fire,1,CABA,21,0,Online,2.5,Medium
9825,1912000,193000,Flood,54,CABA,17,0,Online,6.9,Low
9826,1233000,116000,Theft,0,Santa Fe,3,0,Broker,0.6,Medium
9827,1156000,373000,Glass,0,Santa Fe,3,1,Call Center,8,High
9828,1700000,365000,Flood,22,Mendoza,23,1,Broker,11.7,Medium
9829,2261000,324000,Fire,4,Santa Fe,9,0,Broker,1.6,Medium
9830,1673000,250000,Glass,8,CABA,15,1,Call Center,16,Medium
9831,1491000,189000,Liability,16,CABA,4,0,Online,1.1,High
9832,1593000,295000,Liability,37,Cordoba,12,2,Online,12.4,Low
9833,1772000,168000,Glass,11,Santa Fe,2,1,Online,1.2,Medium
9834,1823000,225000,Fire,75,Mendoza,3,1,Call Center,3.5,High
9835,3083000,426000,Fire,14,Buenos Aires,0,0,Branch,9.1,High
9836,2527000,115000,Fire,60,CABA,9,1,Call Center,10.9,Low
9837,2512000,368000,Glass,14,Buenos Aires,7,1,Broker,2.4,Low
9838,2584000,449000,Fire,17,CABA,6,1,Broker,0.3,Low
9839,1501000,382000,Flood,76,Mendoza,20,2,Online,3.6,Medium
9840,1389000,340000,Fire,26,Buenos Aires,14,1,Broker,18.1,Medium
9841,1447000,254000,Liability,3,Cordoba,23,1,Branch,12.6,Low
9842,2667000,235000,Liability,21,Mendoza,17,1,Online,6.5,High
9843,1726000,75000,Flood,6,CABA,2,2,Broker,0.3,Low
9844,1374000,304000,Theft,8,Santa Fe,15,3,Call Center,0.3,Medium
9845,1785000,260000,Theft,43,Buenos Aires,20,4,Branch,10.5,Medium
9846,1881000,230000,Glass,27,Santa Fe,10,3,Broker,5.2,Medium
9847,2134000,298000,Flood,8,CABA,12,3,Online,1.1,Medium
9848,2125000,306000,Fire,0,Buenos Aires,2,1,Broker,10.8,Medium
9849,1586000,236000,Liability,18,Buenos Aires,21,2,Branch,1.5,Low
9850,2343000,461000,Fire,6,Buenos Aires,13,2,Call Center,2,High
9851,1680000,373000,Liability,0,Mendoza,13,0,Broker,17.6,Low
9852,1922000,390000,Glass,1,Mendoza,16,4,Online,3.2,Low
9853,2343000,290000,Glass,26,Mendoza,22,0,Broker,0.8,Medium
9854,1679000,351000,Theft,12,Mendoza,4,0,Call Center,8.4,Medium
9855,1715000,210000,Fire,7,CABA,15,2,Broker,4.3,High
9856,2296000,367000,Liability,50,Cordoba,1,1,Online,2.1,High
9857,1571000,280000,Glass,41,CABA,18,1,Online,3.8,Medium
9858,1808000,198000,Flood,15,Buenos Aires,9,0,Branch,4.5,Low
9859,2278000,298000,Theft,7,Mendoza,1,2,Branch,1.9,Low
9860,3027000,271000,Fire,16,Buenos Aires,1,1,Call Center,1.3,Medium
9861,2303000,532000,Fire,33,Mendoza,23,2,Broker,8.5,High
9862,2236000,344000,Glass,0,Santa Fe,19,0,Broker,2.6,Medium
9863,2265000,458000,Theft,22,Santa Fe,16,1,Broker,3.7,Medium
9864,1463000,413000,Liability,29,Mendoza,5,2,Broker,0.2,Medium
9865,2058000,304000,Fire,40,Santa Fe,7,1,Broker,0.8,Medium
9866,1985000,256000,Fire,5,Mendoza,4,1,Broker,1.3,Medium
9867,2161000,126000,Flood,5,Cordoba,1,0,Broker,11.5,High
9868,2058000,213000,Glass,5,Buenos Aires,9,1,Online,1.8,Low
9869,2190000,366000,Theft,64,CABA,4,3,Broker,9.2,Medium
9870,1844000,270000,Theft,3,CABA,11,0,Call Center,3.2,Low
9871,2029000,338000,Flood,34,CABA,21,4,Online,2.3,Low
9872,1386000,97000,Fire,103,Mendoza,16,3,Online,0.1,Medium
9873,1840000,345000,Glass,70,Mendoza,2,0,Online,0.5,Medium
9874,2695000,410000,Fire,12,Cordoba,1,1,Branch,6.3,Low
9875,2159000,122000,Glass,43,Mendoza,0,0,Online,2.2,High
9876,1990000,337000,Liability,26,CABA,21,1,Branch,16.9,Low
9877,2948000,434000,Theft,48,Santa Fe,19,2,Call Center,4.2,Medium
9878,1320000,468000,Liability,4,Buenos Aires,21,0,Branch,6.2,High
9879,1445000,250000,Fire,34,Mendoza,14,2,Branch,12.5,Medium
9880,2856000,378000,Fire,21,CABA,3,1,Online,8,High
9881,2023000,443000,Theft,18,Buenos Aires,3,0,Online,1.9,Low
9882,1879000,340000,Liability,31,Buenos Aires,19,0,Call Center,2.1,Low
9883,1400000,429000,Fire,7,Mendoza,6,3,Online,0.8,Medium
9884,2224000,296000,Theft,1,Mendoza,7,3,Branch,2.2,Medium
9885,2272000,339000,Fire,16,Mendoza,4,0,Broker,4.8,Medium
9886,1453000,238000,Liability,8,Cordoba,13,0,Call Center,6.3,Medium
9887,1930000,284000,Flood,7,CABA,16,2,Broker,5.5,Medium
9888,1832000,343000,Fire,156,Mendoza,21,2,Broker,3.1,Low
9889,2128000,230000,Fire,5,Buenos Aires,10,1,Branch,1.8,Low
9890,1440000,278000,Liability,6,Cordoba,14,2,Branch,2.4,Medium
9891,2626000,376000,Theft,9,CABA,0,0,Online,2.1,Medium
9892,2458000,505000,Liability,16,Santa Fe,2,1,Branch,1,Medium
9893,1818000,95000,Fire,48,Mendoza,5,0,Broker,4.1,Medium
9894,1892000,498000,Theft,4,Mendoza,19,2,Call Center,4.1,Medium
9895,1932000,274000,Theft,22,Santa Fe,10,4,Online,2,Medium
9896,1611000,396000,Fire,11,Mendoza,1,1,Branch,2.3,High
9897,1778000,416000,Liability,38,CABA,7,1,Call Center,4.8,Low
9898,1865000,456000,Glass,22,Cordoba,5,3,Call Center,1.2,Medium
9899,2806000,227000,Theft,38,Buenos Aires,15,2,Branch,4.9,Low
9900,2473000,277000,Liability,46,Santa Fe,2,1,Broker,12.2,Low
